Location,Vacancy Name,Experience Required,Average Salary,Industry,Schedule,Experience,City,Population,Schedule Encoded
Абакан,Менеджер по работе с клиентами,Нет опыта,45000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Абакан,165200.0,1
Абакан,Помощник руководителя/логист,Нет опыта,60000.0,"Менеджер по логистике, менеджер по ВЭД",Полный день,0,Абакан,165200.0,1
Абакан,Администратор медицинского центра,Нет опыта,32000.0,Администратор,Сменный график,0,Абакан,165200.0,2
Абакан,Специалист отдела кадров,От 1 года до 3 лет,57500.0,Специалист по кадрам,Полный день,2,Абакан,165200.0,1
Абакан,Младший судебный пристав по ОУПДС,Нет опыта,72500.0,Другое,Полный день,0,Абакан,165200.0,1
Абакан,Продавец-консультант КБТ техники,Нет опыта,74000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Абакан,165200.0,1
Абакан,Менеджер по продажам,Нет опыта,50000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Абакан,165200.0,1
Абакан,Водитель категории В,От 3 до 6 лет,80000.0,Водитель,Вахтовый метод,4,Абакан,165200.0,5
Абакан,Электромонтер по ремонту и обслуживанию оборудования,От 1 года до 3 лет,115000.0,Электромонтажник,Полный день,2,Абакан,165200.0,1
Абакан,Копирайтер,Нет опыта,30000.0,"Копирайтер, редактор, корректор",Полный день,0,Абакан,165200.0,1
Абакан,"Специалист в автосалон (автофотограф, по работе с сайтами)",Нет опыта,60000.0,"Фотограф, ретушер",Полный день,0,Абакан,165200.0,1
Абакан,Флорист,Нет опыта,67500.0,Другое,Полный день,0,Абакан,165200.0,1
Абакан,Механик по транспорту,От 3 до 6 лет,70000.0,"Сервисный инженер, инженер-механик",Полный день,4,Абакан,165200.0,1
Абакан,Администратор отеля,Нет опыта,43000.0,Администратор,Сменный график,0,Абакан,165200.0,2
Абакан,Водитель категории С,От 1 года до 3 лет,85000.0,Водитель,Полный день,2,Абакан,165200.0,1
Абакан,Сотрудник склада (г. Абакан),Нет опыта,64000.0,"Упаковщик, комплектовщик",Сменный график,0,Абакан,165200.0,2
Абакан,Мерчендайзер на продукцию АЯН,Нет опыта,40000.0,Мерчандайзер,Полный день,0,Абакан,165200.0,1
Абакан,Кассир,От 1 года до 3 лет,40000.0,Бухгалтер,Полный день,2,Абакан,165200.0,1
Абакан,Диспетчер транспортного отдела,От 3 до 6 лет,120000.0,Диспетчер,Вахтовый метод,4,Абакан,165200.0,5
Абакан,Секретарь руководителя,От 1 года до 3 лет,42000.0,Администратор,Полный день,2,Абакан,165200.0,1
Абакан,Менеджер по работе на маркетплейсе,От 1 года до 3 лет,60000.0,Менеджер по работе с партнерами,Полный день,2,Абакан,165200.0,1
Абакан,Главный бухгалтер,От 3 до 6 лет,55000.0,Бухгалтер,Полный день,4,Абакан,165200.0,1
Абакан,"Мастер СМР (Общестрой, Республика Хакасия)",От 3 до 6 лет,165000.0,"Прораб, мастер СМР",Вахтовый метод,4,Абакан,165200.0,5
Абакан,Менеджер по кредитованию,От 1 года до 3 лет,100000.0,Кредитный специалист,Полный день,2,Абакан,165200.0,1
Абакан,Менеджер по продажам,Нет опыта,70000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Абакан,165200.0,1
Абакан,Кредитный специалист,От 1 года до 3 лет,70000.0,Кредитный специалист,Полный день,2,Абакан,165200.0,1
Абакан,Главный инженер проекта,От 1 года до 3 лет,180000.0,Главный инженер проекта,Полный день,2,Абакан,165200.0,1
Абакан,Секретарь суда судебного участка г. Абакана,Нет опыта,32500.0,Юрист,Полный день,0,Абакан,165200.0,1
Абакан,Начальник смены,От 3 до 6 лет,330000.0,Другое,Вахтовый метод,4,Абакан,165200.0,5
Абакан,Помощник водителя (грузчик),Нет опыта,45000.0,Грузчик,Полный день,0,Абакан,165200.0,1
